,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
10,BreakingNews,Breaking News,6017542,1256207965159292929,/BreakingNews/status/1256207965159292929,2020-05-01 13:04:52,1588338292,"One of Mexico’s best-known protest singers, Oscar Chávez, died Thursday at age 85 after being infected with the coronavirus. https://nbcnews.to/35mJFN7 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">One of Mexico’s best-known protest singers, Oscar Chávez, died Thursday at age 85 after being infected with the <strong>coronavirus</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/35mJFN7"" dir=""ltr"" href=""https://t.co/xRTgEFwc4X"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/35mJFN7""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/35mJFN7</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/35mJFN7'],[],False,[],,81,71,4,True,False,,[]
11,BreakingNews,Breaking News,6017542,1249775667711016972,/BreakingNews/status/1249775667711016972,2020-04-13 19:05:13,1586804713,"In a joint call Monday, the governors of several northeastern US states outlined the first steps each state will take toward easing coronavirus restrictions. https://nbcnews.to/2K0QL07 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In a joint call Monday, the governors of several northeastern US states outlined the first steps each state will take toward easing <strong>coronavirus</strong> restrictions. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/2K0QL07"" dir=""ltr"" href=""https://t.co/PIm7lVBt6k"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/2K0QL07""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/2K0QL07</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/2K0QL07'],[],False,[],,76,35,16,True,False,,[]
12,BreakingNews,Breaking News,6017542,1249136554527862784,/BreakingNews/status/1249136554527862784,2020-04-12 00:45:37,1586652337,"Walt Disney Co. plans to furlough 43,000 workers at its Disney World resort in Orlando, Florida, as coronavirus forces theme parks around the country to close indefinitely. https://nbcnews.to/2XvcC7x ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Walt Disney Co. plans to furlough 43,000 workers at its Disney World resort in Orlando, Florida, as <strong>coronavirus</strong> forces theme parks around the country to close indefinitely. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/2XvcC7x"" dir=""ltr"" href=""https://t.co/ZNlTzJuZgn"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/2XvcC7x""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/2XvcC7x</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/2XvcC7x'],[],False,[],,124,129,28,True,False,,[]
13,BreakingNews,Breaking News,6017542,1249113479266676737,/BreakingNews/status/1249113479266676737,2020-04-11 23:13:55,1586646835,Planned Parenthood asks U.S. Supreme Court to step into the Texas legal battle over whether abortions should be accessible during the coronavirus pandemic. https://nbcnews.to/3eaWdvf ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Planned Parenthood asks U.S. Supreme Court to step into the Texas legal battle over whether abortions should be accessible during the <strong>coronavirus</strong> pandemic. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/3eaWdvf"" dir=""ltr"" href=""https://t.co/DmziyRv184"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/3eaWdvf""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/3eaWdvf</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/3eaWdvf'],[],False,[],,92,45,19,True,False,,[]
14,BreakingNews,Breaking News,6017542,1249103232632143873,/BreakingNews/status/1249103232632143873,2020-04-11 22:33:12,1586644392,"Americans are starting to receive their cash payments via direct deposits, part of the $2T bill passed by Congress to stimulate the economy after the decline caused by the coronavirus pandemic. https://nbcnews.to/2Xvv1RM ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Americans are starting to receive their cash payments via direct deposits, part of the $2T bill passed by Congress to stimulate the economy after the decline caused by the <strong>coronavirus</strong> pandemic. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/2Xvv1RM"" dir=""ltr"" href=""https://t.co/av3hjrDucq"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/2Xvv1RM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/2Xvv1RM</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/2Xvv1RM'],[],False,[],,142,88,24,True,False,,[]
15,BreakingNews,Breaking News,6017542,1248677027919642627,/BreakingNews/status/1248677027919642627,2020-04-10 18:19:37,1586542777,"Global coronavirus death toll surpasses 100,000, according to a tally compiled by Johns Hopkins University. https://nbcnews.to/34oXHgQ ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Global <strong>coronavirus</strong> death toll surpasses 100,000, according to a tally compiled by Johns Hopkins University. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/34oXHgQ"" dir=""ltr"" href=""https://t.co/RuIFdWFELc"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/34oXHgQ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/34oXHgQ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/34oXHgQ'],[],False,[],,66,47,8,True,False,,[]
16,BreakingNews,Breaking News,6017542,1248420353346392065,/BreakingNews/status/1248420353346392065,2020-04-10 01:19:41,1586481581,"California experienced its first daily decrease in intensive care hospitalizations since the start of the coronavirus outbreak.
https://nbcnews.to/34r9yLt ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">California experienced its first daily decrease in intensive care hospitalizations since the start of the <strong>coronavirus</strong> outbreak.
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/34r9yLt"" dir=""ltr"" href=""https://t.co/lTaCPY3gnn"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/34r9yLt""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/34r9yLt</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/34r9yLt'],[],False,[],,322,76,9,True,False,,[]
17,BreakingNews,Breaking News,6017542,1255668291269468162,/BreakingNews/status/1255668291269468162,2020-04-30 01:20:24,1588209624,"Los Angeles will become the first major U.S. city to begin offering coronavirus testing to all residents regardless of whether they have symptoms, Mayor Garcetti says. https://nbcnews.to/3aQRo78 ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Los Angeles will become the first major U.S. city to begin offering <strong>coronavirus</strong> testing to all residents regardless of whether they have symptoms, Mayor Garcetti says. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/3aQRo78"" dir=""ltr"" href=""https://t.co/Q5jW04blCY"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/3aQRo78""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/3aQRo78</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/3aQRo78'],[],False,[],,519,201,29,True,False,,[]
18,BreakingNews,Breaking News,6017542,1255477964160077824,/BreakingNews/status/1255477964160077824,2020-04-29 12:44:06,1588164246,U.S. GDP falls by 4.8% in the first quarter of 2020 as the coronavirus pandemic continues to hit the economy. https://nbcnews.to/2KLnGpy ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">U.S. GDP falls by 4.8% in the first quarter of 2020 as the <strong>coronavirus</strong> pandemic continues to hit the economy. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/2KLnGpy"" dir=""ltr"" href=""https://t.co/PHSRlZGnbe"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/2KLnGpy""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/2KLnGpy</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/2KLnGpy'],[],False,[],,87,84,19,True,False,,[]
19,BreakingNews,Breaking News,6017542,1255439200993804288,/BreakingNews/status/1255439200993804288,2020-04-29 10:10:05,1588155005,"British PM Johnson and his fiancée Carrie Symonds announce the birth of a baby boy, just weeks after the PM was in intensive care being treated for coronavirus. https://nbcnews.to/3aKEjfS ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">British PM Johnson and his fiancée Carrie Symonds announce the birth of a baby boy, just weeks after the PM was in intensive care being treated for <strong>coronavirus</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://nbcnews.to/3aKEjfS"" dir=""ltr"" href=""https://t.co/08CqlJFRsQ"" rel=""nofollow noopener"" target=""_blank"" title=""https://nbcnews.to/3aKEjfS""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">nbcnews.to/3aKEjfS</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://nbcnews.to/3aKEjfS'],[],False,[],,59,22,12,True,False,,[]
